,Bankrupt?,ROA(A)_before_interest_and_%_after_tax,Persistent_EPS_in_the_Last_Four_Seasons,Per_Share_Net_profit_before_tax_(Yuan_¥),Debt_ratio_%,Net_worth/Assets,Borrowing_dependency,Net_profit_before_tax/Paid-in_capital,Net_Income_to_Total_Assets,Net_Income_to_Stockholder's_Equity
2034,0,0.5683602267771479,0.223409284296114,0.17842886194170396,0.0415394382803761,0.9584605617196239,0.36963718146295005,0.17748284443103798,0.818085202556,0.8412383199919671
2035,0,0.564435237679895,0.224449276732533,0.17639527001581698,0.196571635879917,0.803428364120083,0.373775115582565,0.175439257974512,0.8120876190746379,0.842250248682305
2036,0,0.5523331879633671,0.220100217452964,0.17052044889658802,0.1240136650845,0.8759863349154999,0.375430289230411,0.16954226679737602,0.8062351463318591,0.840861152339143
2037,0,0.579317488006978,0.23229649238914601,0.183927091963546,0.101188136771775,0.8988118632282249,0.372964304167235,0.18252771284216898,0.823010592580374,0.8419492333299179
2038,0,0.543174880069778,0.21603479247423701,0.17270467726143,0.12812528342957302,0.8718747165704269,0.37423252505686894,0.171729130533142,0.801020692466902,0.8404549588154889
2039,0,0.55244221543829,0.21858750118181,0.17722377043006698,0.0344045711521601,0.96559542884784,0.36975908276539293,0.172980921499133,0.80465214204925,0.840498515873393
2040,0,0.533744003488879,0.213765718067505,0.16848685697070098,0.138071771926112,0.861928228073888,0.3769691533786789,0.167468516703114,0.795283710149369,0.8399827337162359
2041,1,0.535379415612734,0.21508934480476502,0.170671085335543,0.179974000060465,0.820025999939535,0.38465452723543503,0.169670462257748,0.796792823968808,0.8401399846856809
2042,1,0.555604012211077,0.212253001796351,0.181667545379227,0.16742751761042401,0.832572482389576,0.383281180451952,0.180740517306387,0.80945878847817,0.8414771771926559
2043,1,0.477976450065416,0.18672591472062,0.14769902839496898,0.15476010520905803,0.8452398947909421,0.38051659311582,0.14670085212276598,0.7556723755295841,0.836136224181843
2044,1,0.488661142607937,0.172449654911601,0.131731565865783,0.213078574235874,0.786921425764126,0.395590975277521,0.130691501395068,0.7608217352396691,0.8342954346279019
2045,1,0.5119385085041429,0.20185307743216396,0.161105671461927,0.153792665598452,0.8462073344015479,0.38128155174766204,0.160093507276978,0.7827127301379999,0.8387662961825609
2046,1,0.552278674225905,0.21688569537676103,0.170671085335543,0.188953048946398,0.8110469510536021,0.385737100269972,0.16970816680491702,0.798505722507376,0.8403663475785258
2047,0,0.531781508940253,0.21461662097002898,0.170143857799202,0.0997974423315294,0.9002025576684709,0.37495610434751503,0.16915013950682503,0.7963075352820841,0.840065484428654
2048,0,0.550425207152202,0.21915476978349202,0.173156586578293,0.050881277020286,0.9491187229797141,0.37086625973253295,0.172151421461428,0.806396939017197,0.8406271628697941
2049,0,0.525294374182294,0.21045665122435503,0.16713112902011,0.12253227318076,0.87746772681924,0.374931500414912,0.166133775733353,0.789830832798062,0.8395563716760358
2050,0,0.511447884866986,0.206580315779522,0.16268735407095003,0.15237173867037498,0.847628261329625,0.37923942534160293,0.16218988009954002,0.7835096732353058,0.8388546793730242
2051,0,0.541048844308766,0.21423844190224103,0.170369812457634,0.167850772440064,0.8321492275599359,0.38337512274007296,0.16936882588040097,0.7960432988062529,0.840050685031141
2052,0,0.538268643698212,0.216696605842867,0.172252767944566,0.191220485533755,0.8087795144662451,0.38271529000208004,0.171238971419953,0.7976632833954901,0.8402637373707991
2053,0,0.517498909725251,0.206863950080363,0.16404308202154097,0.14541826646914802,0.8545817335308521,0.37596598394481606,0.163057084684413,0.784134300814024,0.838965544784662
2054,0,0.551624509376363,0.23286376099082898,0.18468027415831897,0.199232094809082,0.800767905190918,0.38082526063393196,0.183734258351557,0.8073917617339091,0.841649717259777
2055,0,0.49929132141299604,0.195896757114494,0.153347894855766,0.19530187139099697,0.804698128609003,0.389985752086302,0.15233391146972303,0.7745523570367141,0.83714723737839
2056,0,0.532217618839948,0.20185307743216396,0.170294494238156,0.0998881397950237,0.9001118602049759,0.37288825564828,0.169323580423799,0.7964430559593401,0.840074992991536
2057,0,0.569068905364152,0.19807128675427801,0.17767567974693105,0.0897300238836654,0.910269976116335,0.374308573575824,0.175627780710354,0.8127540327213689,0.8411604081669459
2058,0,0.560564762320105,0.230783776117992,0.18415304662197798,0.122139250838952,0.8778607491610492,0.37498406336183704,0.183168690144031,0.812541729411408,0.8413503122285229
2059,0,0.521860008722198,0.19939491349153798,0.16253671763199498,0.162408924630408,0.837591075369592,0.377100001565705,0.161526280069376,0.7878546901351121,0.8392116504151259
2060,0,0.548680767553423,0.226718351139264,0.17805227084431702,0.0970462859388699,0.90295371406113,0.37396411851938,0.17712088077822197,0.80881840147438,0.840929348210103
2061,0,0.5443196685564761,0.221423844190224,0.17729908864954397,0.185446080357953,0.814553919642047,0.383325914874867,0.17530352160470603,0.8021540571193759,0.840806347466861
2062,0,0.5777365896205839,0.23352557435945898,0.18671386608420604,0.20830184115850894,0.7916981588414909,0.38934157639632894,0.18576276298921696,0.8113076353212321,0.8424195156823381
2063,0,0.56220017444396,0.230027417982415,0.18611132032838698,0.140550835928289,0.859449164071711,0.378151260504202,0.183621144710052,0.8145999528003309,0.841685101426325
2064,0,0.5561491495856961,0.22785288834263,0.184981547036228,0.191885600266046,0.808114399733954,0.370082288970952,0.18404343563833803,0.8089098883979841,0.841736935284343
2065,0,0.5813890100305279,0.2388200813085,0.19228741432552499,0.170360068930072,0.829639931069928,0.38143924058843703,0.188424704019305,0.8194097447719291,0.842592523397677
2066,0,0.582915394679459,0.24004916327881304,0.193869096934548,0.165946125706684,0.8340538742933159,0.37799133494228104,0.192790890581404,0.8205333223662591,0.842625634244055
2067,0,0.52191452245966,0.212914815164981,0.165248173533178,0.170692626296218,0.8293073737037819,0.381787050726599,0.164293793831536,0.7888653270516209,0.8392680810449019
2068,0,0.5388137810728301,0.21792568781317997,0.172855313700384,0.18432747830819,0.81567252169181,0.38571137797679605,0.171910112359551,0.799884999728462,0.8405215729152329
2069,0,0.741441343218491,0.253474520185308,0.193191232959253,0.117271820298092,0.882728179701908,0.36963718146295005,0.18993288590604,0.8731768382586491,0.8459726344855749
2070,0,0.571140427387702,0.228798336012102,0.180236499209159,0.13335550382441,0.86664449617559,0.376711930446919,0.17930020360455498,0.8150177763233342,0.841648425574528
2071,0,0.54235717400785,0.219343859317387,0.174211041650975,0.10445324545756901,0.8955467545424309,0.37510260958256103,0.17324485332931197,0.80264034712651,0.8405203304499219
2072,0,0.557402965547318,0.22435473196558603,0.181064999623409,0.107476494240711,0.8925235057592891,0.369922363409031,0.180114621823392,0.8104963390037779,0.841100373117578
2073,0,0.5748473615351071,0.247518199867637,0.20042178202907301,0.16618798560933598,0.8338120143906641,0.377821344135205,0.196998718045396,0.818652610086782,0.8424323759936411
2074,0,0.5450283471434799,0.221707478491065,0.175114860284703,0.17308099283489997,0.8269190071651,0.379946229223656,0.174119598823618,0.8030767396015529,0.840832912502494
2075,0,0.565907108591365,0.226245627304529,0.184604955938842,0.148290352813133,0.851709647186867,0.37429738997009493,0.183613603800618,0.8130173575663989,0.8416232644244329
2076,0,0.541430440470999,0.21480571050392397,0.170445130677111,0.203736735495964,0.7962632645040358,0.380045763314642,0.16948193952190602,0.7961158993406691,0.840065494822471
2077,0,0.565798081116441,0.229460149380732,0.18746704827897898,0.16902983946549,0.83097016053451,0.36963718146295005,0.186524394842018,0.8150401820686741,0.8420960604485079
2078,0,0.546718273004797,0.21858750118181,0.176545906454771,0.17764609849744503,0.822353901502555,0.37490577812173603,0.175597617072619,0.8008802737760929,0.840609644305914
2079,0,0.590819886611426,0.24865273707100302,0.200723054906982,0.180336789914442,0.819663210085558,0.37680587273503996,0.199751149988689,0.826179388570478,0.8436085184370209
2080,0,0.5634539904055821,0.22369291859695603,0.17662122467424898,0.10938114097409102,0.890618859025909,0.374224696532859,0.17564286252922098,0.8143304002933108,0.8413931514956609
2081,0,0.597852158744003,0.243736409189751,0.19447164269036699,0.12377180518184802,0.8762281948181521,0.373510064126795,0.19350727697760395,0.8340959212534159,0.8430800396527879
2082,0,0.553259921500218,0.223976552897797,0.17767567974693105,0.184932128064818,0.8150678719351808,0.38327894373080607,0.176675967121635,0.8060602410258431,0.8412825740530041
2083,0,0.5487897950283471,0.22189656802495997,0.17631995179634002,0.17936935030383602,0.8206306496961642,0.38203309005263003,0.17535630797074098,0.804928810145379,0.841091887000415
2084,0,0.5925643262102049,0.25867448236740104,0.20840551329366602,0.190555370801463,0.809444629198537,0.38585676485126896,0.20746550033934102,0.8270664296837451,0.8440624160482959
2085,0,0.548898822503271,0.225300179635057,0.179558635233863,0.178039120839254,0.821960879160746,0.38261240082937603,0.178568735389488,0.806039247251188,0.841208539753547
2086,0,0.589784125599651,0.252339982981942,0.210213150561121,0.201771623786921,0.7982283762130791,0.38454492789929395,0.20929040042229102,0.8202752385975319,0.8435522551961991
2087,0,0.573702573048408,0.22766379880873602,0.19213677788657102,0.157057774284246,0.8429422257157541,0.36963718146295005,0.18375688107985802,0.8141581616515309,0.84183425683323
2088,0,0.453227213257741,0.19268223503829102,0.14611734578594598,0.23554131269462197,0.7644586873053779,0.38265713525229106,0.14510972023226001,0.750672269577328,0.829970625242429
2089,0,0.650894025294374,0.22993287321546801,0.230021842283648,0.0569882395622336,0.943011760437766,0.36963718146295005,0.183975567453435,0.833214509764646,0.8421866444670508
2090,0,0.575119930222416,0.235416469698402,0.19642991639677598,0.15076941681531,0.8492305831846899,0.36963718146295005,0.195482995249227,0.8217993155264541,0.842478120986589
2091,0,0.5258940252943739,0.21263118086413899,0.16863749340965598,0.0900323487619796,0.90996765123802,0.37178667048400393,0.16761933489178799,0.790793157766622,0.839696195303141
2092,0,0.59152856519843,0.23163467902051602,0.18995254952172896,0.042174320524835995,0.9578256794751641,0.36963718146295005,0.18641128120051298,0.825224532183698,0.84162870688823
2093,1,0.525730484081989,0.210078472156566,0.164871582435791,0.19965534963872197,0.8003446503612779,0.391390412965825,0.163924289269286,0.7917799036138199,0.83945205181052
2094,1,0.5298735281290889,0.20459487567363102,0.166227310386383,0.189104211385555,0.8108957886144449,0.38624595433062797,0.165251489329613,0.7867855304291109,0.838872360386222
2095,1,0.5678150894025289,0.252529072515836,0.198764781200572,0.231490159325211,0.7685098406747891,0.40456693723536796,0.197647236256693,0.813855956361465,0.843781822148249
2096,1,0.531127344090711,0.21253663609719198,0.166453265044814,0.18568794026060398,0.814312059739396,0.384443157087163,0.165455093884322,0.7898762413652751,0.8392899456352391
2097,1,0.5258395115569121,0.21461662097002898,0.166001355727951,0.19327629470629099,0.8067237052937091,0.384455459053464,0.164987557499434,0.789368630857058,0.839168215054548
2098,1,0.5388682948102921,0.210645740758249,0.16818558409279197,0.19968558212655302,0.800314417873447,0.38749180800880395,0.167227207601237,0.793925042959544,0.839754923304407
2099,1,0.401984300043611,0.127540890611705,0.0980643217594336,0.28122260180790304,0.7187773981920971,0.528356032325094,0.0970213407736973,0.694075072084034,0.7553447063618821
2100,1,0.562854339293502,0.22388200813085002,0.182947955110341,0.146869425885056,0.8531305741149441,0.377606618905215,0.18200739009124497,0.8130804759873359,0.84161419967897
2101,0,0.5046881814217179,0.20289306986858302,0.162988626948859,0.10191371647972901,0.898086283520271,0.375013140736731,0.162001357363698,0.7785931195592329,0.838811691784513
2102,0,0.552387701700829,0.219438404084334,0.174512314528885,0.0299301629531094,0.970069837046891,0.370255634859746,0.173493703340623,0.808091605260073,0.8406689678419691
2103,0,0.538977322285216,0.210645740758249,0.16991790314076996,0.13659038002237198,0.863409619977628,0.376624698322236,0.16897669858984998,0.7960084633625351,0.8400455974860258
2104,0,0.545191888355866,0.21508934480476502,0.17308126835881602,0.17280890044441802,0.827191099555583,0.380353312472181,0.172076012367091,0.80056338597689,0.840552481522206
2105,0,0.534234627126036,0.20856575588541199,0.16743240189801903,0.169604256734287,0.830395743265713,0.38301612899618204,0.16648065756730301,0.7910284485230941,0.8395085069767579
2106,0,0.5224596598342779,0.205067599508367,0.16426903667997303,0.194243734316897,0.8057562656831031,0.383172699476384,0.16331347560515802,0.7875217728810521,0.8389128337738331
2107,0,0.5405037069341471,0.208187576817623,0.170294494238156,0.15427638540375502,0.845723614596245,0.376146039997048,0.16931603951436497,0.7965926985856829,0.8401027426281791
2108,0,0.545082860880942,0.22454382149948002,0.17948331701438602,0.162227529703419,0.837772470296581,0.3770876995994029,0.17853857175175303,0.8057636128277901,0.841044218930968
2109,0,0.5064871347579589,0.19882764488985502,0.15877080665813098,0.220787858632887,0.7792121413671128,0.399081378625445,0.15774074353367,0.779253012771468,0.837037537867713
2110,0,0.519897514173572,0.20516214427531398,0.16291330872938198,0.151797321401578,0.8482026785984219,0.37782022577463203,0.161956111907096,0.7877837613509241,0.8392651576775371
2111,0,0.536360662887048,0.213765718067505,0.169993221360247,0.132962481482601,0.867037518517399,0.37769161430875303,0.16904456677475305,0.794956827404322,0.8399570137551879
2112,0,0.514500654164849,0.203743972771107,0.16020185282819902,0.193397224657617,0.8066027753423829,0.38071118785549896,0.159211220873237,0.787758395528202,0.838953355999147
2113,0,0.544374182293938,0.20336579370331798,0.17240340438352,0.159808930676905,0.840191069323095,0.375905592473881,0.17139733051806,0.8004445180972659,0.840492291844609
2114,0,0.541266899258613,0.21849295641486202,0.17330722301724802,0.0833812014390664,0.9166187985609341,0.37345190937700606,0.172370107835005,0.8023324484682609,0.840453184648415
2115,0,0.5456279982555601,0.22161293372411803,0.174286359870453,0.16331589926535098,0.836684100734649,0.38003457970891297,0.172686826031219,0.8027855046318171,0.8407453400737909
2116,0,0.561873092019189,0.22369291859695603,0.178202907283272,0.21401578135864802,0.785984218641352,0.3904152025462829,0.17723399441972698,0.8034121720084749,0.8412754900278209
2117,0,0.550915830789359,0.22180202325801301,0.174964223845748,0.113432294343502,0.886567705656499,0.375315098091406,0.173946157906644,0.80720098489081,0.840886728609727
2118,0,0.550970344526821,0.225300179635057,0.181290954281841,0.199232094809082,0.800767905190918,0.37488117418913297,0.18030314455923396,0.8067055846617521,0.841553251929057
2119,0,0.567924116877453,0.23154013425356898,0.186939820742638,0.18641351996855804,0.8135864800314421,0.383089940793991,0.18255787647990301,0.811535170489179,0.8419803860666091
2120,0,0.59419973833406,0.26538716082064895,0.210439105219553,0.21628321794600502,0.783716782053995,0.383035141125921,0.209501545886434,0.822501883694779,0.8445551100997759
2121,0,0.5556585259485389,0.22199111279190697,0.17677186111320303,0.16763914502524402,0.832360854974756,0.38162377008296006,0.17577859889902697,0.8058900107906399,0.8410994925246629
2122,0,0.5445922372437849,0.21962749361822798,0.174964223845748,0.17773679596094,0.822263204039061,0.381915662192479,0.17398386245381198,0.8031643958179391,0.8408737702995859
2123,0,0.764718709114697,0.27994705493051,0.240717029449424,0.10463464038455698,0.8953653596154431,0.36963718146295005,0.22177814644446106,0.8794040575667029,0.8460321197946891
2124,0,0.514064544265155,0.20563486811005,0.15959930707238099,0.143301992320948,0.856698007679052,0.378587421127621,0.158592866299676,0.781390508960997,0.8387338876611851
2125,0,0.5345617095508071,0.21594024770728898,0.171424267530316,0.109169513559271,0.890830486440729,0.375384436446924,0.170484880476586,0.7981075691966709,0.840199089481157
2126,0,0.5436655037069339,0.21896568024959803,0.17503954206522598,0.13804153943828,0.86195846056172,0.371330379370274,0.17406681245758202,0.802171763129261,0.840580534784711
2127,0,0.5361426079372,0.22057294128770003,0.175114860284703,0.146899658372887,0.8531003416271129,0.37998201676198795,0.17415730337078697,0.799563226087867,0.840372587470008
2128,0,0.5518970780636719,0.225300179635057,0.17797695262483998,0.16386008404631602,0.8361399159536842,0.37731360843512296,0.177030389865018,0.8066465794702979,0.841147886985134
2129,0,0.552224160488443,0.212063912262456,0.17503954206522598,0.188771654019409,0.8112283459805909,0.37984222169037996,0.17404418972928098,0.802258052860407,0.8408429372719741
2130,0,0.5348887919755779,0.212914815164981,0.16833622053174696,0.21292741179671698,0.787072588203283,0.384724983951526,0.167355403061609,0.794120065644618,0.8397424201610841
2131,0,0.551079372001744,0.224449276732533,0.181290954281841,0.190766998216283,0.8092330017837169,0.37016169257162496,0.18035593092527,0.806400118193478,0.8413941288378041
2132,0,0.520606192760576,0.21055119599130198,0.16253671763199498,0.181032137134565,0.818967862865435,0.374708946660911,0.161563984616545,0.7865578229289879,0.8389258094462042
2133,0,0.579917139119058,0.24506003592701103,0.201400918882278,0.19421350182906602,0.8057864981709341,0.386984072308721,0.20048261820375501,0.818944284215277,0.843117891946376
2134,0,0.471489315307457,0.197125839084807,0.155607441440084,0.0522115064848686,0.9477884935151311,0.371518263946516,0.15461880702812802,0.7505999419555759,0.8374792260675551
2135,0,0.565634539904056,0.228609246478207,0.180537772087068,0.110650905463011,0.8893490945369891,0.37395293491365095,0.17957921725360104,0.8165915864601709,0.841570044175419
2136,0,0.5454644570431749,0.21896568024959803,0.172554040822475,0.0658463584968407,0.9341536415031592,0.37197567342081894,0.171555689616168,0.8065270209806921,0.8406727551456809
2137,0,0.548353685128652,0.220194762219911,0.174135723431498,0.166460077999819,0.8335399220001809,0.379797487267465,0.173161903325541,0.803436348162612,0.840830867772772
2138,0,0.596543829044919,0.249125460905739,0.211719514950667,0.19436466426822302,0.8056353357317769,0.38911566756060995,0.21081366412789396,0.828332969630228,0.8443809483180179
2139,0,0.5557130396860009,0.23050014181715,0.182947955110341,0.190797230704115,0.809202769295885,0.38478873050417894,0.18197722645351,0.8089759736230241,0.8417284125756541
2140,0,0.578881378107283,0.23532192493145498,0.200346463809596,0.18499259304048102,0.8150074069595191,0.382242223479757,0.191870899630495,0.8138376782600101,0.8422386674572391
2141,0,0.5417030091583079,0.223314739529167,0.177600361527454,0.14623454364059602,0.853765456359404,0.37062693056993895,0.17614056255184402,0.8008921669384241,0.840492729516886
2142,0,0.581879633667684,0.22766379880873602,0.18588536566995603,0.19596698612328797,0.804033013876712,0.374267194234628,0.17911168086871299,0.8135686065533521,0.8424388014448779
2143,0,0.571031399912778,0.21773659827928502,0.17519017850417998,0.0233999455815219,0.976600054418478,0.36963718146295005,0.17353894879722503,0.813941302429807,0.8409496436870391
2144,0,0.53407108591365,0.22047839652075302,0.173231904797771,0.127762493575596,0.8722375064244041,0.36963718146295005,0.172294698740668,0.79823813836693,0.8402271239113009
2145,0,0.5369603139991279,0.21565661340644798,0.170294494238156,0.0791788856304985,0.920821114369501,0.371802327532024,0.169323580423799,0.7975213985999119,0.8401400721730921
2146,0,0.574683820322721,0.22284201569443102,0.182797318671387,0.0308673700758835,0.9691326299241171,0.36963718146295005,0.181856571902571,0.821087213993446,0.841346354448586
2147,1,0.439053641517662,0.192020421669661,0.151163666490924,0.164827523656922,0.835172476343078,0.38201743300461,0.15017721137169102,0.7282650363508171,0.832983091000798
2148,1,0.5044156127344089,0.19306041410607896,0.156812532951721,0.206125102034646,0.7938748979653529,0.390561707781329,0.15380438880929,0.7782218372550631,0.8373610393224169
2149,1,0.42220889664195393,0.197125839084807,0.14800030127287803,0.14871360764277303,0.851286392357227,0.37907838141911,0.14697232486237802,0.6782423417729069,0.8290937370097099
2150,0,0.541157871783689,0.214900255270871,0.172177449725089,0.100764881942135,0.899235118057865,0.3745613230652921,0.17121634869165198,0.8013151950212472,0.840418059518698
2151,0,0.523331879633668,0.21130755412687902,0.16826090231226903,0.0303836502705808,0.969616349729419,0.3704759518926021,0.167302616695574,0.7911880111403949,0.8397933259998069
2152,0,0.541157871783689,0.20450033090668399,0.170369812457634,0.135018290655138,0.8649817093448621,0.37594809017565006,0.16936882588040097,0.7969836635946321,0.8401286156150151
2153,0,0.541157871783689,0.21338753899971602,0.170445130677111,0.161381020044139,0.838618979955861,0.379539145975132,0.169444234974738,0.7961686570102909,0.8400629138923879
2154,0,0.521260357610118,0.209038479720147,0.165323491752655,0.152099646279892,0.847900353720108,0.38069217572576003,0.16436166201643898,0.787381334010081,0.8392252378378159
2155,0,0.5336894897514171,0.214900255270871,0.17052044889658802,0.183420503673247,0.8165794963267529,0.381240172406466,0.16954226679737602,0.7963152293691629,0.8400851041311279
2156,0,0.51035761011775,0.201758532665217,0.160503125706108,0.18148562445203603,0.8185143755479641,0.3784028916330971,0.15960334816378902,0.7798821152209809,0.838125811254345
2157,0,0.538268643698212,0.21868204594875698,0.173759132334112,0.153520573207969,0.8464794267920309,0.378353683767891,0.17281502149159197,0.8008541276537829,0.840511873926467
2158,0,0.505124291321413,0.19788219722038397,0.158544851999699,0.230734347129425,0.7692656528705749,0.40071642178297995,0.157544679888395,0.77641517623941,0.8360064747499741
2159,0,0.5415939816833839,0.21187482272856198,0.172855313700384,0.165401940925719,0.8345980590742809,0.37859524965163105,0.171864866902949,0.7990819852853399,0.8403686692365558
2160,0,0.49776493676406397,0.19930036872459098,0.156812532951721,0.12126250869184,0.8787374913081599,0.3757780993685739,0.156964029862001,0.7680022660310071,0.837845370791722
2161,0,0.527856519843,0.211213009359932,0.16788431121488298,0.17846237566889397,0.821537624331106,0.38314026701977,0.166872784857854,0.793684606261817,0.8397776632686991
2162,0,0.5280745747928479,0.209416658787936,0.167507720117496,0.12204855337545699,0.8779514466245429,0.37321929037784896,0.166586230299374,0.7915377205312979,0.83969240891091
2163,0,0.48151984300043604,0.198733100122908,0.15372448595315197,0.049097560238231995,0.950902439761768,0.371504843619641,0.152756202398009,0.763822858749996,0.838248677245511
2164,0,0.506541648495421,0.20185307743216396,0.160126534608722,0.157632191553043,0.842367808446957,0.378913982414898,0.15909810723173198,0.777825185924972,0.8382477908455841
2165,0,0.5524967291757521,0.21924931455044,0.17579272425999898,0.21362275901684,0.7863772409831609,0.385449681602745,0.174843526129251,0.800163843117903,0.840734757154916
2166,0,0.519570431748801,0.20988938262267198,0.166151992166905,0.13293224899477002,0.8670677510052299,0.37783476446208,0.165138375688108,0.7889847087245708,0.839454796042596
2167,0,0.5492804186655039,0.223125649995273,0.17857949838065804,0.188922816458566,0.8110771835414341,0.37446849913774394,0.177769398989518,0.804958070419005,0.841187694095318
2168,0,0.56132795464457,0.23229649238914601,0.18415304662197798,0.19953441968739602,0.8004655803126041,0.38497214163813004,0.183229017419501,0.809510942664859,0.8419537886146191
2169,0,0.558329699084169,0.237118275503451,0.18919936732695602,0.185839102699761,0.8141608973002391,0.3853121232522821,0.18822864037402898,0.814737145868455,0.84236693585117
2170,0,0.5171173135630179,0.2089439349532,0.166076673947428,0.15436708286724898,0.845632917132751,0.377292359584238,0.16583968026544002,0.7873934783033149,0.839213583209182
2171,0,0.531454426515482,0.21461662097002898,0.169993221360247,0.156906611845089,0.843093388154911,0.379653218753565,0.169052107684187,0.7960926031056501,0.840054701013508
2172,0,0.626962494548626,0.24222369291859697,0.19206145966709398,0.0659068234725036,0.934093176527496,0.371284526586786,0.19110172686826002,0.850216409780692,0.843285875758509
2173,0,0.6686655037069339,0.779521603479247,0.792347668901107,0.21056927774586603,0.789430722254134,0.381330759612868,0.7921046678229399,0.872134986796021,0.8521456262508901
2174,0,0.510630178805059,0.20355488323721302,0.16072908036454,0.15022523203434401,0.8497747679656559,0.37952572564825804,0.159769248171329,0.7779305388619621,0.83834776261176
2175,0,0.522350632359355,0.211402098893826,0.167507720117496,0.0924811802763249,0.9075188197236751,0.374241471941452,0.166540984842772,0.7906432162816921,0.8396819911022879
2176,0,0.535270388137811,0.216412971542025,0.171198312871884,0.168757747075007,0.8312422529249929,0.37266346517313303,0.170243571374708,0.7968511385502809,0.840137544520505
2177,0,0.527474923680768,0.21263118086413899,0.16826090231226903,0.16497868609607902,0.835021313903921,0.383272233567369,0.167242289420104,0.794015188703191,0.839838748813857
2178,0,0.5415939816833839,0.21820932211402103,0.173005950139339,0.112464854732896,0.8875351452671041,0.37241518912595706,0.172015685091622,0.8022910384559621,0.840514915051211
2179,0,0.562745311818578,0.22832561217736602,0.182044136476614,0.178976327962028,0.8210236720379721,0.379260674192488,0.18111002186863698,0.81049081444425,0.841737323075123
2180,0,0.5388137810728301,0.21423844190224103,0.170143857799202,0.22042506877891,0.77957493122109,0.39152237951342406,0.169195384963427,0.7957012614003479,0.839996767308552
2181,0,0.543120366332316,0.21868204594875698,0.17436167808993,0.17915772288901702,0.820842277110983,0.37289608417229,0.173395671517985,0.80087481135865,0.8406162756782009
2182,0,0.49727431312690795,0.191169518767136,0.15267003088047,0.20539952232669198,0.794600477673308,0.374716775184921,0.15167031143956,0.7731872177807181,0.836626650896581
2183,0,0.558711295246402,0.233620119126406,0.18784363937636497,0.21492275599359098,0.7850772440064091,0.39239917420255294,0.18691652213256896,0.8087140472952379,0.8421751098597949
2184,0,0.462112952464021,0.199773092559327,0.15869548843865303,0.0461650089185839,0.9538349910814159,0.371486949850475,0.15768041625820098,0.7501095784386429,0.837513865981005
2185,0,0.5472088966419539,0.220005672686017,0.174738269187316,0.0889439792000484,0.911056020799952,0.37223848815544297,0.173735012442501,0.8060462936511709,0.8407107747841189
2186,0,0.496347579590057,0.20648577101257398,0.163666490924155,0.0380627021797624,0.9619372978202378,0.36963718146295005,0.16270266194103,0.772835277681137,0.8388059591612421
2187,0,0.549116877453118,0.221140209889383,0.174211041650975,0.13441364089851,0.865586359101491,0.376803636013894,0.173267476057613,0.807152462812922,0.840991245369697
2188,0,0.560619276057566,0.236740096435662,0.19055509527754802,0.17946004776733104,0.820539952232669,0.38521035244015095,0.18957846316265697,0.813745576642271,0.8421252648959779
2189,0,0.567433493240296,0.237118275503451,0.18912404910747896,0.16107869516582501,0.8389213048341752,0.38024483149661203,0.18813814946082502,0.818749428096617,0.8423525072203359
2190,0,0.551733536851286,0.21924931455044,0.17579272425999898,0.161834507361611,0.838165492638389,0.37846440146460497,0.174805821582083,0.8024557713588392,0.8407040587911729
2191,0,0.56279982555604,0.22605653777063395,0.18663854786472897,0.14844151525229002,0.8515584847477099,0.371938767521914,0.18568735389488,0.8130441350394849,0.8416276196980059
2192,0,0.571958133449629,0.231445589486622,0.182420727574,0.19391117695075102,0.806088823049249,0.380059183641516,0.18141919915541802,0.815169669197877,0.84260495075582
2193,0,0.56694286960314,0.220100217452964,0.17556676960156697,0.0174139129909,0.9825860870091,0.36963718146295005,0.174632380665108,0.817240984386677,0.841093535721333
2194,0,0.5593109463584821,0.224732911033374,0.18061309030654502,0.10342534087130001,0.8965746591286999,0.36963718146295005,0.179669708166805,0.813723013940117,0.8413083965849929
2195,0,0.534670737025731,0.21461662097002898,0.169993221360247,0.082353296852798,0.917646703147202,0.37193653080076894,0.169037025865319,0.796381320680284,0.840068162710717
2196,0,0.567760575665068,0.222652926160537,0.180387135648113,0.0367929376908426,0.963207062309158,0.36963718146295005,0.179420858155494,0.8173871438530329,0.841179436303979
2197,1,0.545082860880942,0.20799848728372897,0.170671085335543,0.187350727091332,0.812649272908668,0.38592945828850606,0.16970816680491702,0.798165323858735,0.8403188705524179
2198,1,0.37565416484954206,0.19258769027134304,0.15485425924531102,0.0168092632342715,0.983190736765728,0.36963718146295005,0.15382701153759099,0.689880263816062,0.834804360365337
2199,0,0.520715220235499,0.212253001796351,0.16795962943435996,0.00970462859388699,0.9902953714061129,0.36967073228013597,0.16708393032199698,0.788308764596038,0.839672383158647
2200,0,0.5383776711731361,0.20828212158457,0.171424267530316,0.0031441787344680602,0.996855821265532,0.36963718146295005,0.170417012291682,0.8006131688344091,0.8402597734457199
2201,0,0.535924552987353,0.21357662853361103,0.170369812457634,0.122592738156423,0.877407261843577,0.37501761417902296,0.169429153155871,0.7969185832135209,0.8401171667016121
2202,0,0.44226995202791103,0.19183133213576603,0.146719891541764,0.15276476101218397,0.8472352389878159,0.379763936450279,0.147334288515195,0.732403886631764,0.833966079808184
2203,0,0.540340165721762,0.21868204594875698,0.172930631919861,0.181334462012879,0.818665537987121,0.38443532856315293,0.171751753261443,0.800714541795048,0.840607931737269
